Frame;TimeStamp;Detect
1;9.87404727935791;0
2;10.107478380203247;0
3;10.125017881393433;0
4;10.126014947891235;0
5;10.19292140007019;0
6;10.20275592803955;0
7;10.239948034286499;0
8;10.239948034286499;0
9;10.307520151138306;0
10;10.368860960006714;0
11;10.372511386871338;0
12;10.432314395904541;0
13;10.437386512756348;0
14;10.480431079864502;0
15;10.487804651260376;0
16;10.546220064163208;0
17;10.609601736068726;0
18;10.609601736068726;0
19;10.674924373626709;0
20;10.681785106658936;0
21;10.722440004348755;0
22;10.726484537124634;0
23;10.786330938339233;0
24;10.854155778884888;0
25;10.862682104110718;0
26;10.912971019744873;0
27;10.92746877670288;0
28;10.961928129196167;0
29;13.924600839614868;0
30;13.96919560432434;0
31;13.96919560432434;0
32;14.033322811126709;0
33;14.04464077949524;0
34;14.098060369491577;0
35;14.107951879501343;0
36;14.14318037033081;0
37;14.14318037033081;0
38;14.209940195083618;0
39;14.274125576019287;0
40;14.284149408340454;0
41;14.33722996711731;0
42;14.33722996711731;0
43;14.385096073150635;0
44;14.385096073150635;0
45;14.451401948928833;0
46;14.513597965240479;0
47;14.513597965240479;0
48;14.577723979949951;0
49;14.577723979949951;0
50;14.625139951705933;0
51;14.625139951705933;0
52;14.689082860946655;0
53;14.694070100784302;0
54;14.754521608352661;0
55;14.81820797920227;0
56;14.828565120697021;0
57;14.86552357673645;0
58;14.870884656906128;0
59;14.930351734161377;0
60;14.930351734161377;0
61;15.091540813446045;0
62;15.105266571044922;0
63;15.16528844833374;0
64;15.16764760017395;0
65;15.23380422592163;0
66;15.243832349777222;0
67;15.297497749328613;0
68;15.297497749328613;0
69;15.34438419342041;0
70;15.348524332046509;0
71;15.410364627838135;0
72;15.474552869796753;0
73;15.484110593795776;0
74;15.538284540176392;0
75;15.545554637908936;0
76;15.584871292114258;0
77;15.591700792312622;0
78;15.652631998062134;0
79;15.713960647583008;0
80;15.713960647583008;0
81;15.779464721679688;0
82;15.783838033676147;0
83;15.825281858444214;0
84;15.825281858444214;0
85;15.890092372894287;0
86;15.897944450378418;0
87;15.954705953598022;0
88;16.01759910583496;0
89;16.023009300231934;0
90;16.065220832824707;0
91;16.073047161102295;0
92;16.127060174942017;0
93;16.130550384521484;0
94;16.192804098129272;0
95;16.192804098129272;0
96;16.257295846939087;0
97;16.264134407043457;0
98;16.305211067199707;0
99;16.370920419692993;0
100;16.375170946121216;0
101;16.45172381401062;0
102;16.46429681777954;0
103;16.502777099609375;0
104;16.502777099609375;0
105;16.542385578155518;0
106;16.542385578155518;0
107;16.609800815582275;0
108;16.672340393066406;0
109;16.674373388290405;0
110;16.737988233566284;0
111;16.742099285125732;0
112;16.78667116165161;0
113;16.78667116165161;0
114;16.850070476531982;0
115;16.913599967956543;0
116;16.923638105392456;0
117;16.978617668151855;0
118;16.990000009536743;0
119;17.023881196975708;0
120;17.023881196975708;0
121;17.090137243270874;0
122;17.090137243270874;0
123;17.154157638549805;0
124;17.218512296676636;0
125;17.218512296676636;0
126;17.265307188034058;0
127;17.265307188034058;0
128;17.330496549606323;0
129;17.330496549606323;0
130;17.392675161361694;0
131;17.392675161361694;0
132;17.456427097320557;0
133;17.456427097320557;0
134;17.507812023162842;0
135;17.567065000534058;0
136;17.576007843017578;0
137;17.630895376205444;0
138;17.630895376205444;0
139;17.695210456848145;0
140;17.695210456848145;0
141;17.744093656539917;0
142;17.744093656539917;0
143;17.80955934524536;0
144;17.870708227157593;0
145;17.882660627365112;0
146;17.938217401504517;0
147;17.949623823165894;0
148;17.986162900924683;0
149;17.995691537857056;0
150;18.051523208618164;0
151;18.11124277114868;0
152;18.114111185073853;0
153;18.177489042282104;0
154;18.177489042282104;0
155;18.224324464797974;0
156;18.229910135269165;0
157;18.289576768875122;0
158;18.292996883392334;0
159;18.353930711746216;0
160;18.41734218597412;0
161;18.41734218597412;0
162;18.46485924720764;0
163;18.471334218978882;0
164;18.52991533279419;0
165;18.541958570480347;0
166;18.5928475856781;0
167;18.5928475856781;0
168;18.657652378082275;0
169;18.657652378082275;0
170;18.70588207244873;0
171;18.771188259124756;0
172;18.779481172561646;0
173;18.833122730255127;0
174;18.833122730255127;0
175;18.897624015808105;0
176;18.90762186050415;0
177;18.945473432540894;0
178;18.95512080192566;0
179;19.009713888168335;0
180;19.07454776763916;0
181;19.08076524734497;0
182;19.135441064834595;0
183;19.135441064834595;0
184;19.183555841445923;0
185;19.183555841445923;0
186;19.251346588134766;1
187;19.315895557403564;1
188;19.32463002204895;1
189;19.3796603679657;1
190;19.389665842056274;1
191;19.42494487762451;0
192;19.433295011520386;0
193;19.488727807998657;0
194;19.488727807998657;0
195;19.554919481277466;0
196;19.617403030395508;0
197;19.623152256011963;0
198;19.664348363876343;0
199;19.664348363876343;0
200;19.730139017105103;0
201;19.740689277648926;0
202;19.79238772392273;0
203;19.79238772392273;0
204;19.85684370994568;0
205;19.861650228500366;0
206;19.906217336654663;0
207;19.97082233428955;0
208;19.980836391448975;0
209;20.034764766693115;0
210;20.034764766693115;0
211;20.098784923553467;0
212;20.10588049888611;0
213;20.14313578605652;0
214;20.14313578605652;0
215;20.208855867385864;0
216;20.215442657470703;0
217;20.273343563079834;0
218;20.337068796157837;0
219;20.34550642967224;0
220;20.397475719451904;0
221;20.409254789352417;0
222;20.448406219482422;0
223;20.45658802986145;0
224;20.513028621673584;0
225;20.57778573036194;0
226;20.585296630859375;0
227;20.640870809555054;0
228;20.64551854133606;0
229;20.68955636024475;0
230;20.68955636024475;0
231;20.75483250617981;0
232;20.81741428375244;0
233;20.81741428375244;0
234;20.88567042350769;0
235;20.889536380767822;0
236;20.929628133773804;0
237;20.929628133773804;0
238;20.99478840827942;0
239;21.004937171936035;0
240;21.05783700942993;0
241;21.05783700942993;0
242;21.119114875793457;0
243;21.16906237602234;0
244;21.16906237602234;0
245;21.234626054763794;0
246;21.234626054763794;0
247;21.296000242233276;0
248;21.301498651504517;0
249;21.361015558242798;0
250;21.361015558242798;0
251;21.409244537353516;0
252;21.412405490875244;0
253;21.473991632461548;0
254;21.53774118423462;0
255;21.53774118423462;0
256;21.601452827453613;0
257;21.606152772903442;0
258;21.649247884750366;0
259;21.649247884750366;0
260;21.71114468574524;0
261;21.7778000831604;0
262;21.788137674331665;0
263;21.841259717941284;0
264;21.84622049331665;0
265;21.888450860977173;0
266;21.898634672164917;0
267;21.954025506973267;0
268;22.017709493637085;0
269;22.017709493637085;0
270;22.081072330474854;0
271;22.089001893997192;0
272;22.127801418304443;0
273;22.13468050956726;0
274;22.193034410476685;0
275;22.193034410476685;0
276;22.257856369018555;0
277;22.261499166488647;0
278;22.322150945663452;0
279;22.36886739730835;0
280;22.36886739730835;0
281;22.432973623275757;0
282;22.43821358680725;0
283;22.49712300300598;0
284;22.50049114227295;0
285;22.561393976211548;0
286;22.568477869033813;0
287;22.607630729675293;0
288;22.613300800323486;0
289;22.673237562179565;1
290;22.737879514694214;1
291;22.737879514694214;1
292;22.801275968551636;1
293;22.804685354232788;1
294;22.848543167114258;1
295;22.848543167114258;1
296;22.91413450241089;1
297;22.977754592895508;1
298;22.977754592895508;1
299;23.041554927825928;1
300;23.052314043045044;1
301;23.08977222442627;1
302;23.095578908920288;1
303;23.153069019317627;1
304;23.217857837677002;1
305;23.217857837677002;1
306;23.28164839744568;1
307;23.291161060333252;1
308;23.329826831817627;1
309;23.33940052986145;1
310;23.393452167510986;1
311;23.393452167510986;1
312;23.457038402557373;1
313;23.4677734375;1
314;23.521369457244873;1
315;23.567365407943726;1
316;23.570496320724487;1
317;23.63074254989624;0
318;23.641967296600342;0
319;23.696438550949097;0
320;23.703012228012085;0
321;23.76163339614868;0
322;23.76163339614868;0
323;23.809003591537476;0
324;23.817368507385254;0
325;23.873522996902466;0
326;23.93704342842102;0
327;23.94547700881958;0
328;24.001219511032104;0
329;24.001219511032104;0
330;24.050192832946777;0
331;24.05625605583191;0
332;24.111327648162842;0
333;24.176459312438965;0
334;24.18423819541931;0
335;24.23916983604431;0
336;24.244081497192383;0
337;24.291157484054565;0
338;24.291157484054565;0
339;24.35369372367859;0
340;24.418912410736084;0
341;24.42435598373413;0
342;24.480701446533203;0
343;24.480701446533203;0
344;24.529667377471924;0
345;24.529667377471924;0
346;24.593709707260132;0
347;24.593709707260132;0
348;24.656925916671753;0
349;24.66241478919983;0
350;24.72081470489502;0
351;24.76978325843811;0
352;24.76978325843811;0
353;24.833229780197144;0
354;24.833229780197144;0
355;24.898077964782715;0
356;24.90582799911499;0
357;24.961924076080322;0
358;24.961924076080322;0
359;25.00956416130066;0
360;25.00956416130066;0
361;25.074821949005127;0
362;25.13629126548767;0
363;25.141131162643433;0
364;25.200847148895264;0
365;25.20565414428711;0
366;25.246451139450073;0
367;25.260361671447754;0
368;25.313819408416748;0
369;25.37762212753296;0
370;25.37762212753296;0
371;25.44179058074951;0
372;25.445037364959717;0
373;25.489823818206787;0
374;25.49602246284485;0
375;25.55198359489441;0
376;25.61483407020569;0
377;25.616884469985962;0
378;25.677581071853638;0
379;25.678584337234497;0
380;25.726163148880005;0
381;25.72769260406494;0
382;25.789361476898193;0
383;25.791405200958252;0
384;25.857656002044678;0
385;25.8627290725708;0
386;25.920981645584106;0
387;25.969120025634766;0
388;25.97429132461548;0
389;26.030662298202515;0
390;26.036948919296265;0
391;26.09716296195984;0
392;26.106642484664917;0
393;26.160547494888306;0
394;26.167444705963135;0
395;26.209067583084106;0
396;26.216130018234253;0
397;26.275715351104736;0
398;26.336960554122925;0
399;26.336960554122925;0
400;26.400598287582397;0
401;26.400598287582397;0
402;26.44855308532715;0
403;26.4515163898468;0
404;26.513767957687378;0
405;26.579432249069214;0
406;26.584081888198853;0
407;26.64146852493286;0
408;26.65149474143982;0
409;26.68897843360901;0
410;26.694565773010254;0
411;26.75472354888916;0
412;26.818304538726807;0
413;26.82670021057129;0
414;26.880868673324585;0
415;26.889705181121826;0
416;26.929665565490723;0
417;26.938396215438843;0
418;26.993004322052002;0
419;27.000122547149658;0
420;27.057531595230103;0
421;27.06715178489685;0
422;27.11924648284912;0
423;27.170151233673096;0
424;27.177956581115723;0
425;27.233352422714233;0
426;27.238661289215088;0
427;27.298008918762207;0
428;27.306451082229614;0
429;27.36107611656189;0
430;27.370657682418823;0
431;27.409313440322876;0
432;27.41840410232544;0
433;27.473477840423584;0
434;27.537193298339844;0
435;27.54506254196167;0
436;27.60153317451477;0
437;27.611189365386963;0
438;27.648175477981567;0
439;27.655276775360107;0
440;27.714641332626343;0
441;27.776635885238647;0
442;27.776635885238647;0
443;27.84115505218506;0
444;27.849889516830444;0
445;27.887929677963257;0
446;27.887929677963257;0
447;27.953347206115723;0
448;28.019091367721558;0
449;28.022318363189697;0
450;28.08270263671875;0
451;28.09280276298523;0
452;28.12880802154541;0
453;28.13445734977722;0
454;28.19300937652588;0
455;28.205209016799927;0
456;28.258020639419556;0
457;28.269023895263672;0
458;28.321255445480347;0
459;28.38689088821411;0
460;28.38689088821411;0
461;28.434975385665894;0
462;28.440347909927368;0
463;28.497855186462402;0
464;28.50354504585266;0
465;28.56113862991333;0
466;28.56924033164978;0
467;28.625351905822754;0
468;28.633087158203125;0
469;28.672802686691284;0
470;28.677887201309204;0
471;28.737056255340576;0
472;28.800238370895386;0
473;28.800238370895386;0
474;28.865737199783325;0
475;28.865737199783325;0
476;28.913057565689087;0
477;28.913057565689087;0
478;28.979851961135864;0
479;29.041184425354004;0
480;29.049965620040894;0
481;29.104209423065186;0
482;29.104209423065186;0
483;29.15121078491211;0
484;29.15121078491211;0
485;29.218168258666992;0
486;29.281716108322144;0
